Rental_ID,Customer_Type,Customer_Gender,Customer_Age,License_Type
34668,Corporate,Male,64,International
34669,Local,Female,66,International
34670,Corporate,Female,40,Sri Lankan
34671,Tourist,Male,68,International
34672,Corporate,Female,47,International
34673,Corporate,Female,66,International
34674,Tourist,Male,28,International
34675,Tourist,Male,62,Sri Lankan
34676,Local,Female,67,International
34677,Tourist,Female,48,International
34678,Local,Female,33,Sri Lankan
34679,Local,Male,39,Sri Lankan
34680,Local,Female,64,Sri Lankan
34681,Tourist,Female,66,Sri Lankan
34682,Corporate,Male,39,International
34683,Corporate,Male,61,International
34684,Corporate,Female,31,International
34685,Corporate,Female,25,Sri Lankan
34686,Local,Male,34,Sri Lankan
34687,Tourist,Female,45,International
34688,Tourist,Female,50,International
34689,Local,Male,54,International
34690,Tourist,Male,28,Sri Lankan
34691,Tourist,Male,55,International
34692,Corporate,Male,54,International
34693,Local,Female,61,Sri Lankan
34694,Local,Female,53,International
34695,Local,Female,33,International
34696,Local,Female,55,Sri Lankan
34697,Corporate,Male,50,Sri Lankan
34698,Local,Female,35,Sri Lankan
34699,Local,Male,29,International
34700,Tourist,Female,30,International
34701,Tourist,Male,45,International
34702,Tourist,Female,25,Sri Lankan
34703,Corporate,Female,48,Sri Lankan
34704,Corporate,Male,26,International
34705,Tourist,Female,60,Sri Lankan
34706,Local,Male,36,International
34707,Local,Female,46,Sri Lankan
34708,Local,Female,26,Sri Lankan
34709,Local,Female,50,Sri Lankan
34710,Tourist,Female,64,Sri Lankan
34711,Tourist,Male,69,International
34712,Local,Male,26,Sri Lankan
34713,Local,Female,68,International
34714,Tourist,Male,25,International
34715,Corporate,Male,32,Sri Lankan
34716,Tourist,Female,38,Sri Lankan
34717,Local,Female,38,Sri Lankan
34718,Corporate,Male,50,Sri Lankan
34719,Tourist,Female,48,International
34720,Tourist,Male,34,International
34721,Local,Male,62,International
34722,Local,Female,43,International
34723,Corporate,Male,47,International
34724,Tourist,Male,53,International
34725,Tourist,Female,57,Sri Lankan
34726,Local,Male,38,Sri Lankan
34727,Tourist,Female,67,International
34728,Corporate,Female,25,Sri Lankan
34729,Tourist,Female,43,International
34730,Tourist,Female,42,International
34731,Local,Female,57,Sri Lankan
34732,Local,Male,37,International
34733,Corporate,Male,61,International
34734,Tourist,Male,41,International
34735,Local,Male,22,Sri Lankan
34736,Tourist,Male,32,International
34737,Local,Male,43,Sri Lankan
34738,Local,Female,47,International
34739,Tourist,Female,28,Sri Lankan
34740,Local,Male,68,International
34741,Local,Female,62,International
34742,Local,Male,31,International
34743,Tourist,Male,59,Sri Lankan
34744,Tourist,Female,38,International
34745,Tourist,Male,36,International
34746,Tourist,Male,64,International
34747,Local,Female,30,International
34748,Local,Male,25,Sri Lankan
34749,Corporate,Male,33,International
34750,Local,Female,67,International
34751,Local,Male,59,Sri Lankan
34752,Corporate,Female,53,Sri Lankan
34753,Local,Female,37,International
34754,Local,Male,50,International
34755,Corporate,Male,61,Sri Lankan
34756,Tourist,Male,24,International
34757,Tourist,Female,34,International
34758,Local,Female,34,International
34759,Tourist,Female,33,International
34760,Tourist,Male,47,International
34761,Tourist,Female,34,International
34762,Corporate,Female,60,Sri Lankan
34763,Corporate,Female,58,International
34764,Local,Female,34,Sri Lankan
34765,Corporate,Female,63,Sri Lankan
34766,Local,Male,63,Sri Lankan
34767,Local,Male,43,International
34768,Local,Female,28,International
34769,Corporate,Male,38,Sri Lankan
34770,Tourist,Female,32,Sri Lankan
34771,Corporate,Male,64,International
34772,Local,Female,31,International
34773,Tourist,Female,57,Sri Lankan
34774,Tourist,Male,58,Sri Lankan
34775,Tourist,Male,21,Sri Lankan
34776,Local,Female,38,Sri Lankan
34777,Tourist,Female,40,Sri Lankan
34778,Tourist,Female,27,International
34779,Corporate,Male,47,International
34780,Corporate,Female,41,International
34781,Corporate,Female,44,Sri Lankan
34782,Tourist,Female,32,Sri Lankan
34783,Tourist,Male,42,International
34784,Corporate,Male,46,International
34785,Corporate,Male,67,International
34786,Corporate,Female,23,Sri Lankan
34787,Local,Female,46,Sri Lankan
34788,Local,Female,54,International
34789,Local,Female,28,Sri Lankan
34790,Local,Male,33,International
34791,Corporate,Female,56,International
34792,Corporate,Female,38,Sri Lankan
34793,Corporate,Female,62,International
34794,Tourist,Female,29,International
34795,Tourist,Female,37,Sri Lankan
34796,Tourist,Female,29,International
34797,Tourist,Male,29,International
34798,Corporate,Female,59,International
34799,Tourist,Male,36,Sri Lankan
34800,Local,Female,52,Sri Lankan
34801,Corporate,Female,28,International
34802,Tourist,Female,58,Sri Lankan
34803,Tourist,Female,48,International
34804,Tourist,Female,54,Sri Lankan
34805,Corporate,Male,56,International
34806,Local,Female,32,International
34807,Local,Female,58,International
34808,Corporate,Female,63,International
34809,Corporate,Male,31,Sri Lankan
34810,Local,Male,25,Sri Lankan
34811,Local,Male,30,International
34812,Local,Male,28,International
34813,Corporate,Male,52,International
34814,Tourist,Female,31,International
34815,Corporate,Female,68,International
34816,Corporate,Male,38,International
34817,Tourist,Male,40,International
34818,Corporate,Female,22,Sri Lankan
34819,Corporate,Female,21,Sri Lankan
34820,Tourist,Female,37,Sri Lankan
34821,Local,Female,68,International
34822,Corporate,Male,28,Sri Lankan
34823,Tourist,Male,68,Sri Lankan
34824,Tourist,Female,36,International
34825,Corporate,Male,65,Sri Lankan
34826,Corporate,Female,38,Sri Lankan
34827,Local,Female,28,Sri Lankan
34828,Corporate,Male,51,Sri Lankan
34829,Local,Male,25,Sri Lankan
34830,Tourist,Female,36,Sri Lankan
34831,Corporate,Male,41,Sri Lankan
34832,Corporate,Male,46,Sri Lankan
34833,Corporate,Male,26,International
34834,Local,Female,61,Sri Lankan
34835,Local,Male,67,International
34836,Tourist,Male,44,International
34837,Tourist,Male,24,Sri Lankan
34838,Local,Male,54,Sri Lankan
34839,Corporate,Female,52,Sri Lankan
34840,Tourist,Female,33,Sri Lankan
34841,Local,Male,25,Sri Lankan
34842,Corporate,Female,21,International
34843,Local,Male,21,Sri Lankan
34844,Corporate,Male,56,International
34845,Tourist,Male,44,International
34846,Tourist,Male,27,Sri Lankan
34847,Tourist,Male,59,Sri Lankan
34848,Local,Female,55,International
34849,Corporate,Female,57,Sri Lankan
34850,Tourist,Female,65,Sri Lankan
34851,Corporate,Male,22,International
34852,Corporate,Male,38,Sri Lankan
34853,Corporate,Male,35,International
34854,Corporate,Male,66,International
34855,Corporate,Male,39,Sri Lankan
34856,Tourist,Female,28,Sri Lankan
34857,Tourist,Female,43,International
34858,Corporate,Female,66,International
34859,Corporate,Male,59,International
34860,Tourist,Female,47,International
34861,Tourist,Male,44,International
34862,Tourist,Male,28,International
34863,Tourist,Male,34,Sri Lankan
34864,Tourist,Male,49,Sri Lankan
34865,Tourist,Female,32,Sri Lankan
34866,Local,Male,41,Sri Lankan
34867,Local,Male,66,Sri Lankan
34868,Corporate,Male,55,International
34869,Corporate,Female,40,Sri Lankan
34870,Local,Female,33,International
34871,Corporate,Female,64,International
34872,Local,Female,40,International
34873,Tourist,Female,68,International
34874,Corporate,Male,51,Sri Lankan
34875,Local,Male,55,Sri Lankan
34876,Corporate,Male,58,International
34877,Local,Male,44,Sri Lankan
34878,Local,Male,56,International
34879,Local,Female,50,International
34880,Corporate,Female,69,International
34881,Tourist,Male,33,Sri Lankan
34882,Corporate,Female,61,Sri Lankan
34883,Corporate,Male,65,Sri Lankan
34884,Local,Male,35,Sri Lankan
34885,Local,Male,26,Sri Lankan
34886,Tourist,Female,46,International
34887,Local,Male,22,International
34888,Corporate,Male,34,International
34889,Local,Female,22,Sri Lankan
34890,Tourist,Male,41,Sri Lankan
34891,Corporate,Male,55,International
34892,Corporate,Male,30,International
34893,Corporate,Male,40,International
34894,Tourist,Female,34,International
34895,Corporate,Female,58,International
34896,Tourist,Female,21,Sri Lankan
34897,Corporate,Male,67,Sri Lankan
34898,Corporate,Female,64,International
34899,Corporate,Female,35,Sri Lankan
34900,Corporate,Female,64,International
34901,Tourist,Female,67,Sri Lankan
34902,Tourist,Male,32,International
34903,Local,Male,25,International
34904,Local,Male,22,International
34905,Corporate,Male,22,Sri Lankan
34906,Tourist,Male,38,International
34907,Corporate,Female,64,International
34908,Tourist,Female,24,International
34909,Tourist,Male,41,Sri Lankan
34910,Local,Female,51,International
34911,Local,Female,24,Sri Lankan
34912,Local,Male,40,International
34913,Tourist,Male,56,Sri Lankan
34914,Corporate,Female,45,International
34915,Corporate,Female,52,Sri Lankan
34916,Tourist,Male,54,Sri Lankan
34917,Tourist,Male,28,International
34918,Local,Male,45,Sri Lankan
34919,Corporate,Female,46,International
34920,Corporate,Female,30,Sri Lankan
34921,Corporate,Female,26,International
34922,Corporate,Male,46,Sri Lankan
34923,Tourist,Female,44,Sri Lankan
34924,Local,Female,24,Sri Lankan
34925,Local,Male,26,International
34926,Corporate,Female,35,Sri Lankan
34927,Local,Female,23,Sri Lankan
34928,Corporate,Male,28,International
34929,Tourist,Female,66,International
34930,Corporate,Male,61,International
34931,Corporate,Female,27,Sri Lankan
34932,Tourist,Male,43,International
34933,Tourist,Male,44,Sri Lankan
34934,Tourist,Female,32,International
34935,Tourist,Female,42,Sri Lankan
34936,Tourist,Female,42,International
34937,Local,Male,30,Sri Lankan
34938,Local,Female,64,International
34939,Local,Male,52,International
34940,Local,Female,58,International
34941,Local,Male,34,International
34942,Tourist,Male,32,Sri Lankan
34943,Tourist,Female,27,Sri Lankan
34944,Local,Male,52,International
34945,Corporate,Female,59,International
34946,Local,Male,44,Sri Lankan
34947,Tourist,Male,46,Sri Lankan
34948,Corporate,Male,68,Sri Lankan
34949,Corporate,Male,42,International
34950,Corporate,Female,43,Sri Lankan
34951,Corporate,Male,35,International
34952,Corporate,Female,34,International
34953,Corporate,Female,26,International
34954,Corporate,Female,62,Sri Lankan
34955,Local,Female,22,International
34956,Corporate,Male,69,Sri Lankan
34957,Tourist,Male,62,Sri Lankan
34958,Local,Female,69,International
34959,Corporate,Male,40,International
34960,Corporate,Female,42,International
34961,Corporate,Female,34,International
34962,Corporate,Male,40,International
34963,Local,Male,62,International
34964,Tourist,Male,22,Sri Lankan
34965,Local,Female,54,International
34966,Corporate,Female,56,International
34967,Tourist,Female,23,Sri Lankan
34968,Local,Female,54,Sri Lankan
34969,Corporate,Male,46,Sri Lankan
34970,Tourist,Female,69,Sri Lankan
34971,Local,Female,59,International
34972,Local,Female,24,Sri Lankan
34973,Tourist,Male,45,Sri Lankan
34974,Tourist,Male,30,Sri Lankan
34975,Corporate,Female,66,Sri Lankan
34976,Tourist,Female,49,International
34977,Tourist,Male,23,Sri Lankan
34978,Tourist,Female,60,International
34979,Corporate,Male,47,Sri Lankan
34980,Tourist,Female,39,Sri Lankan
34981,Local,Male,64,Sri Lankan
34982,Corporate,Female,24,Sri Lankan
34983,Tourist,Female,43,International
34984,Corporate,Female,30,International
34985,Local,Female,57,Sri Lankan
34986,Local,Male,58,Sri Lankan
34987,Corporate,Female,40,International
34988,Tourist,Female,24,International
34989,Local,Female,22,Sri Lankan
34990,Corporate,Male,37,International
34991,Tourist,Male,26,Sri Lankan
34992,Tourist,Female,29,Sri Lankan
34993,Tourist,Male,63,Sri Lankan
34994,Local,Female,27,Sri Lankan
34995,Corporate,Female,36,International
34996,Tourist,Female,46,International
34997,Local,Male,30,Sri Lankan
34998,Tourist,Female,69,Sri Lankan
34999,Corporate,Female,49,International
35000,Corporate,Female,42,Sri Lankan
35001,Local,Male,34,International
35002,Local,Female,58,International
35003,Tourist,Female,42,International
35004,Local,Male,53,Sri Lankan
35005,Tourist,Male,56,Sri Lankan
35006,Corporate,Female,44,Sri Lankan
35007,Corporate,Male,68,Sri Lankan
35008,Tourist,Male,62,Sri Lankan
35009,Tourist,Male,67,Sri Lankan
35010,Corporate,Male,57,International
35011,Tourist,Female,34,Sri Lankan
35012,Local,Male,50,Sri Lankan
35013,Corporate,Female,55,International
35014,Corporate,Male,69,International
35015,Tourist,Female,60,International
35016,Corporate,Male,62,Sri Lankan
35017,Tourist,Female,27,Sri Lankan
35018,Tourist,Male,51,Sri Lankan
35019,Corporate,Male,55,Sri Lankan
35020,Corporate,Female,44,International
35021,Corporate,Male,64,International
35022,Local,Male,27,International
35023,Local,Female,30,International
35024,Tourist,Male,41,International
35025,Local,Female,23,Sri Lankan
35026,Corporate,Male,21,Sri Lankan
35027,Corporate,Female,39,International
35028,Tourist,Female,64,Sri Lankan
35029,Local,Male,21,International
35030,Tourist,Male,42,Sri Lankan
35031,Tourist,Male,50,Sri Lankan
35032,Tourist,Male,52,International
35033,Tourist,Male,35,International
35034,Local,Female,64,International
35035,Tourist,Male,42,Sri Lankan
35036,Corporate,Male,62,International
35037,Tourist,Male,48,International
35038,Corporate,Male,31,International
35039,Corporate,Male,57,International
35040,Local,Male,41,Sri Lankan
35041,Tourist,Female,46,Sri Lankan
35042,Local,Female,63,Sri Lankan
35043,Corporate,Male,33,International
35044,Tourist,Male,44,International
35045,Local,Female,45,Sri Lankan
35046,Corporate,Female,67,International
35047,Tourist,Female,41,Sri Lankan
35048,Corporate,Female,54,Sri Lankan
35049,Tourist,Male,54,International
35050,Local,Female,65,Sri Lankan
35051,Corporate,Male,37,Sri Lankan
35052,Corporate,Male,52,International
35053,Corporate,Female,60,Sri Lankan
35054,Corporate,Male,25,Sri Lankan
35055,Tourist,Male,28,Sri Lankan
35056,Tourist,Female,27,Sri Lankan
35057,Corporate,Male,39,International
35058,Local,Female,62,International
35059,Corporate,Female,35,Sri Lankan
35060,Tourist,Male,58,Sri Lankan
35061,Tourist,Female,42,Sri Lankan
35062,Corporate,Female,30,International
35063,Local,Female,26,Sri Lankan
35064,Tourist,Male,54,Sri Lankan
35065,Tourist,Male,27,Sri Lankan
35066,Corporate,Male,65,Sri Lankan
35067,Corporate,Female,32,Sri Lankan
35068,Tourist,Male,29,Sri Lankan
35069,Local,Male,21,Sri Lankan
35070,Tourist,Male,53,International
35071,Tourist,Female,26,Sri Lankan
35072,Corporate,Male,48,Sri Lankan
35073,Local,Female,29,Sri Lankan
35074,Local,Male,37,Sri Lankan
35075,Local,Female,57,International
35076,Tourist,Female,53,International
35077,Local,Female,63,Sri Lankan
35078,Corporate,Male,44,Sri Lankan
35079,Local,Female,26,Sri Lankan
35080,Tourist,Female,49,International
35081,Tourist,Female,31,Sri Lankan
35082,Local,Male,53,Sri Lankan
35083,Tourist,Female,67,International
35084,Corporate,Male,54,Sri Lankan
35085,Tourist,Female,37,International
35086,Tourist,Male,52,International
35087,Tourist,Male,57,Sri Lankan
35088,Tourist,Male,53,Sri Lankan
35089,Corporate,Male,68,Sri Lankan
35090,Corporate,Male,44,International
35091,Corporate,Male,26,Sri Lankan
35092,Local,Male,45,International
35093,Tourist,Female,40,Sri Lankan
35094,Local,Female,40,Sri Lankan
35095,Corporate,Female,54,Sri Lankan
35096,Tourist,Female,29,International
35097,Local,Male,61,Sri Lankan
35098,Tourist,Male,42,International
35099,Corporate,Female,53,International
35100,Local,Male,34,Sri Lankan
35101,Corporate,Male,68,Sri Lankan
35102,Corporate,Male,64,Sri Lankan
35103,Local,Female,36,International
35104,Corporate,Female,51,Sri Lankan
35105,Local,Female,46,Sri Lankan
35106,Local,Female,67,Sri Lankan
35107,Local,Male,21,International
35108,Tourist,Female,25,Sri Lankan
35109,Local,Male,22,Sri Lankan
35110,Corporate,Male,46,Sri Lankan
35111,Tourist,Male,43,Sri Lankan
35112,Local,Male,32,Sri Lankan
35113,Tourist,Female,65,International
35114,Tourist,Male,54,International
35115,Corporate,Male,57,Sri Lankan
35116,Local,Female,45,International
35117,Local,Female,28,International
35118,Corporate,Male,48,International
35119,Tourist,Male,64,Sri Lankan
35120,Local,Female,22,International
35121,Tourist,Female,55,Sri Lankan
35122,Corporate,Male,42,Sri Lankan
35123,Corporate,Male,36,International
35124,Tourist,Female,46,International
35125,Corporate,Male,52,Sri Lankan
35126,Corporate,Male,41,International
35127,Local,Female,58,International
35128,Tourist,Male,63,Sri Lankan
